filename,width,height,class,xmin,ymin,xmax,ymax
metal280.jpg,512,384,metal,129,101,388,275
metal281.jpg,512,384,metal,21,10,488,384
metal282.jpg,512,384,metal,101,37,507,384
metal283.jpg,512,384,metal,1,1,414,284
metal284.jpg,512,384,metal,171,97,331,252
metal285.jpg,512,384,metal,147,90,365,318
metal286.jpg,512,384,metal,124,51,512,320
metal287.jpg,512,384,metal,16,171,394,384
metal288.jpg,512,384,metal,137,33,488,384
metal289.jpg,512,384,metal,88,11,512,384
metal29.jpg,512,384,metal,118,77,361,322
metal290.jpg,512,384,metal,119,116,357,293
metal291.jpg,512,384,metal,152,111,369,271
metal292.jpg,512,384,metal,140,108,512,370
metal293.jpg,512,384,metal,25,81,512,292
metal294.jpg,512,384,metal,127,53,393,317
metal295.jpg,512,384,metal,106,49,378,323
metal296.jpg,512,384,metal,92,34,512,381
metal297.jpg,512,384,metal,144,200,478,384
metal298.jpg,512,384,metal,191,59,450,358
metal299.jpg,512,384,metal,157,27,512,383
metal3.jpg,512,384,metal,130,169,287,311
metal30.jpg,512,384,metal,167,1,348,372
metal300.jpg,512,384,metal,99,75,509,384
metal301.jpg,512,384,metal,74,2,408,333
metal302.jpg,512,384,metal,89,30,387,336
metal303.jpg,512,384,metal,170,76,408,296
metal304.jpg,512,384,metal,117,122,406,384
metal305.jpg,512,384,metal,5,68,423,384
metal306.jpg,512,384,metal,193,104,512,382
metal307.jpg,512,384,metal,87,1,466,302
metal308.jpg,512,384,metal,1,1,373,275
metal309.jpg,512,384,metal,93,41,383,325
metal31.jpg,512,384,metal,101,1,512,382
metal310.jpg,512,384,metal,126,50,512,352
metal311.jpg,512,384,metal,121,108,512,384
metal312.jpg,512,384,metal,17,1,512,384
metal313.jpg,512,384,metal,90,100,415,384
metal314.jpg,512,384,metal,1,1,249,293
metal315.jpg,512,384,metal,89,102,401,272
metal316.jpg,512,384,metal,162,208,512,384
metal317.jpg,512,384,metal,1,1,298,384
metal318.jpg,512,384,metal,150,87,355,292
metal319.jpg,512,384,metal,33,1,512,384
metal32.jpg,512,384,metal,124,46,355,258
metal320.jpg,512,384,metal,155,20,512,384
metal321.jpg,512,384,metal,139,1,379,269
metal322.jpg,512,384,metal,26,1,512,384
metal323.jpg,512,384,metal,50,159,430,384
metal324.jpg,512,384,metal,1,132,476,384
metal325.jpg,512,384,metal,133,1,512,332
metal326.jpg,512,384,metal,148,13,348,324
metal327.jpg,512,384,metal,28,145,419,384
metal328.jpg,512,384,metal,66,41,333,301
metal33.jpg,512,384,metal,64,1,372,262
metal34.jpg,512,384,metal,98,96,392,384
metal35.jpg,512,384,metal,107,2,482,366
metal36.jpg,512,384,metal,1,1,393,352
metal37.jpg,512,384,metal,195,87,512,384
metal38.jpg,512,384,metal,41,60,344,296
metal39.jpg,512,384,metal,152,68,339,259
metal4.jpg,512,384,metal,250,121,383,269
metal40.jpg,512,384,metal,190,56,491,384
metal41.jpg,512,384,metal,146,140,384,384
metal42.jpg,512,384,metal,1,104,432,384
metal43.jpg,512,384,metal,76,108,512,383
metal44.jpg,512,384,metal,89,1,510,384
metal45.jpg,512,384,metal,1,76,295,332
metal46.jpg,512,384,metal,1,1,512,383
metal47.jpg,512,384,metal,211,109,512,383
metal48.jpg,512,384,metal,196,129,305,240
metal49.jpg,512,384,metal,140,1,508,339
metal5.jpg,512,384,metal,36,20,462,384
metal50.jpg,512,384,metal,7,30,512,382
metal51.jpg,512,384,metal,182,86,394,303
metal52.jpg,512,384,metal,43,1,479,384
metal53.jpg,512,384,metal,98,1,379,266
metal54.jpg,512,384,metal,29,1,484,384
metal55.jpg,512,384,metal,1,119,512,384
metal56.jpg,512,384,metal,153,132,428,384
metal57.jpg,512,384,metal,115,98,346,311
metal58.jpg,512,384,metal,165,107,485,384
metal59.jpg,512,384,metal,225,156,512,384
metal6.jpg,512,384,metal,194,141,286,222
metal60.jpg,512,384,metal,54,85,365,347
metal61.jpg,512,384,metal,28,14,512,382
metal62.jpg,512,384,metal,77,109,415,309
metal63.jpg,512,384,metal,161,86,512,384
metal64.jpg,512,384,metal,1,34,374,354
metal65.jpg,512,384,metal,126,17,480,372
metal66.jpg,512,384,metal,148,119,393,384
metal67.jpg,512,384,metal,159,129,390,384
metal68.jpg,512,384,metal,94,106,441,384
metal69.jpg,512,384,metal,123,119,351,266
metal7.jpg,512,384,metal,156,73,318,290
metal70.jpg,512,384,metal,64,116,435,313
metal71.jpg,512,384,metal,151,29,512,384
metal72.jpg,512,384,metal,155,2,512,377
metal73.jpg,512,384,metal,227,153,512,384
metal74.jpg,512,384,metal,2,133,425,384
metal75.jpg,512,384,metal,21,86,512,384
metal76.jpg,512,384,metal,37,46,512,384
metal77.jpg,512,384,metal,1,1,466,384
metal78.jpg,512,384,metal,150,98,394,384
metal79.jpg,512,384,metal,14,120,486,384
metal8.jpg,512,384,metal,145,109,257,264
metal80.jpg,512,384,metal,66,12,456,355
metal81.jpg,512,384,metal,68,155,512,384
metal82.jpg,512,384,metal,105,75,319,298
metal83.jpg,512,384,metal,31,37,512,384
metal84.jpg,512,384,metal,120,1,512,384
metal85.jpg,512,384,metal,55,191,483,384
metal86.jpg,512,384,metal,138,58,442,384
metal87.jpg,512,384,metal,163,1,512,384
metal88.jpg,512,384,metal,1,36,505,384
metal89.jpg,512,384,metal,30,12,512,384
metal9.jpg,512,384,metal,150,114,301,273
metal90.jpg,512,384,metal,165,102,411,314
metal91.jpg,512,384,metal,201,111,316,225
metal92.jpg,512,384,metal,170,83,340,254
metal93.jpg,512,384,metal,120,87,512,384
metal94.jpg,512,384,metal,1,86,511,384
metal95.jpg,512,384,metal,129,1,412,248
metal96.jpg,512,384,metal,133,180,405,384
metal97.jpg,512,384,metal,33,1,373,333
metal98.jpg,512,384,metal,98,1,362,289
metal99.jpg,512,384,metal,133,52,463,384
paper1.jpg,512,384,paper,74,30,430,331
paper10.jpg,512,384,paper,60,3,487,384
paper100.jpg,512,384,paper,64,2,206,383
paper100.jpg,512,384,paper,214,5,511,382
paper101.jpg,512,384,paper,1,2,425,380
paper102.jpg,512,384,paper,41,1,419,382
paper103.jpg,512,384,paper,1,1,512,383
paper104.jpg,512,384,paper,39,1,457,384
paper105.jpg,512,384,paper,1,1,505,276
paper106.jpg,512,384,paper,56,77,468,343
paper107.jpg,512,384,paper,1,1,406,384
paper108.jpg,512,384,paper,5,1,429,380
paper109.jpg,512,384,paper,2,2,440,384
paper11.jpg,512,384,paper,87,8,373,358
paper110.jpg,512,384,paper,55,3,481,262
paper111.jpg,512,384,paper,45,56,474,352
paper112.jpg,512,384,paper,10,3,398,383
paper113.jpg,512,384,paper,2,146,507,384
paper114.jpg,512,384,paper,2,5,511,383
paper115.jpg,512,384,paper,16,3,495,384
paper116.jpg,512,384,paper,72,31,413,305
paper117.jpg,512,384,paper,173,104,305,300
paper118.jpg,512,384,paper,149,2,315,319
paper119.jpg,512,384,paper,61,89,494,279
paper12.jpg,512,384,paper,15,36,486,350
paper120.jpg,512,384,paper,65,145,341,279
paper121.jpg,512,384,paper,47,3,510,384
paper122.jpg,512,384,paper,102,49,352,349
paper123.jpg,512,384,paper,5,32,438,348
paper124.jpg,512,384,paper,113,3,511,368
paper125.jpg,512,384,paper,1,5,333,384
paper126.jpg,512,384,paper,70,74,370,349
paper127.jpg,512,384,paper,3,38,511,384
paper128.jpg,512,384,paper,39,83,396,297
paper129.jpg,512,384,paper,30,13,458,384
paper13.jpg,512,384,paper,62,166,509,384
paper130.jpg,512,384,paper,55,61,421,331
paper131.jpg,512,384,paper,6,22,446,384
paper132.jpg,512,384,paper,91,1,335,322
paper133.jpg,512,384,paper,17,4,511,383
paper134.jpg,512,384,paper,42,40,502,374
paper135.jpg,512,384,paper,3,3,511,384
paper136.jpg,512,384,paper,4,3,475,384
paper137.jpg,512,384,paper,4,1,511,328
paper138.jpg,512,384,paper,61,91,446,345
paper139.jpg,512,384,paper,3,26,423,384
paper14.jpg,512,384,paper,2,3,505,384
paper140.jpg,512,384,paper,2,5,465,379
paper141.jpg,512,384,paper,73,31,408,384
paper142.jpg,512,384,paper,29,28,466,384
paper143.jpg,512,384,paper,40,94,463,326
paper144.jpg,512,384,paper,67,3,394,381
paper145.jpg,512,384,paper,132,101,369,349
paper146.jpg,512,384,paper,89,118,408,303
paper147.jpg,512,384,paper,5,5,467,384
paper148.jpg,512,384,paper,18,3,475,384
paper149.jpg,512,384,paper,6,8,477,384
paper15.jpg,512,384,paper,6,57,420,384
paper150.jpg,512,384,paper,51,114,407,260
paper151.jpg,512,384,paper,83,78,387,293
paper152.jpg,512,384,paper,4,1,454,384
paper153.jpg,512,384,paper,2,3,503,384
paper154.jpg,512,384,paper,108,41,383,305
paper155.jpg,512,384,paper,5,3,409,352
paper156.jpg,512,384,paper,3,102,446,384
paper157.jpg,512,384,paper,93,23,455,361
paper158.jpg,512,384,paper,182,49,333,328
paper159.jpg,512,384,paper,34,57,396,345
paper16.jpg,512,384,paper,12,9,453,384
paper160.jpg,512,384,paper,105,55,393,384
paper161.jpg,512,384,paper,63,10,474,384
paper162.jpg,512,384,paper,60,74,510,383
paper163.jpg,512,384,paper,2,2,478,384
paper164.jpg,512,384,paper,155,2,399,326
paper165.jpg,512,384,paper,17,6,422,384
paper166.jpg,512,384,paper,17,3,509,316
paper167.jpg,512,384,paper,62,7,452,384
paper168.jpg,512,384,paper,79,45,411,353
paper169.jpg,512,384,paper,90,7,455,375
paper17.jpg,512,384,paper,2,2,394,374
paper170.jpg,512,384,paper,99,55,383,313
paper171.jpg,512,384,paper,110,4,450,365
paper172.jpg,512,384,paper,1,2,419,275
paper173.jpg,512,384,paper,114,38,409,337
paper174.jpg,512,384,paper,1,3,512,383
paper175.jpg,512,384,paper,4,4,453,337
paper176.jpg,512,384,paper,46,83,451,324
paper177.jpg,512,384,paper,48,7,416,373
paper178.jpg,512,384,paper,14,6,419,384
paper179.jpg,512,384,paper,29,90,499,384
paper18.jpg,512,384,paper,1,66,385,361
paper180.jpg,512,384,paper,9,4,348,379
paper181.jpg,512,384,paper,107,13,511,323
paper182.jpg,512,384,paper,5,2,507,384
paper183.jpg,512,384,paper,2,43,503,335
paper184.jpg,512,384,paper,9,25,508,384
paper185.jpg,512,384,paper,57,3,511,378
paper186.jpg,512,384,paper,24,3,490,384
paper187.jpg,512,384,paper,14,60,511,383
paper188.jpg,512,384,paper,1,2,475,377
paper189.jpg,512,384,paper,7,2,512,376
paper19.jpg,512,384,paper,81,98,395,321
paper190.jpg,512,384,paper,11,4,512,324
paper191.jpg,512,384,paper,31,2,463,375
paper192.jpg,512,384,paper,15,6,462,317
paper193.jpg,512,384,paper,67,10,511,376
paper194.jpg,512,384,paper,1,3,442,384
paper195.jpg,512,384,paper,22,6,511,309
paper196.jpg,512,384,paper,2,3,466,367
paper197.jpg,512,384,paper,134,116,511,360
paper198.jpg,512,384,paper,35,1,470,379
paper199.jpg,512,384,paper,3,93,512,382
paper2.jpg,512,384,paper,3,41,438,384
paper20.jpg,512,384,paper,6,23,308,384
paper20.jpg,512,384,paper,340,132,509,384
paper200.jpg,512,384,paper,50,130,393,234
paper202.jpg,512,384,paper,107,82,147,297
paper202.jpg,512,384,paper,375,108,410,323
paper202.jpg,512,384,paper,153,82,375,111
paper202.jpg,512,384,paper,111,299,411,354
paper203.jpg,512,384,paper,130,121,352,263
paper204.jpg,512,384,paper,97,25,357,334
paper205.jpg,512,384,paper,26,83,481,384
paper206.jpg,512,384,paper,26,15,399,359
paper207.jpg,512,384,paper,9,83,512,382
paper208.jpg,512,384,paper,34,2,459,384
paper209.jpg,512,384,paper,3,2,512,383
paper21.jpg,512,384,paper,86,133,479,384
paper210.jpg,512,384,paper,9,3,422,286
paper211.jpg,512,384,paper,3,111,407,384
paper212.jpg,512,384,paper,86,97,475,315
paper213.jpg,512,384,paper,120,25,335,346
paper214.jpg,512,384,paper,3,2,508,384
paper215.jpg,512,384,paper,23,10,463,384
paper216.jpg,512,384,paper,117,99,420,308
paper217.jpg,512,384,paper,1,1,448,384
paper218.jpg,512,384,paper,62,22,334,384
paper219.jpg,512,384,paper,30,81,489,373
paper22.jpg,512,384,paper,71,42,411,373
paper220.jpg,512,384,paper,127,74,415,309
paper221.jpg,512,384,paper,10,3,511,380
paper222.jpg,512,384,paper,89,95,314,384
paper223.jpg,512,384,paper,1,5,511,384
paper224.jpg,512,384,paper,45,40,475,384
paper225.jpg,512,384,paper,121,58,410,343
paper226.jpg,512,384,paper,129,124,336,290
paper227.jpg,512,384,paper,1,3,512,382
paper228.jpg,512,384,paper,159,89,278,213
paper229.jpg,512,384,paper,2,73,450,384
paper23.jpg,512,384,paper,33,1,512,344
paper230.jpg,512,384,paper,1,1,512,142
paper231.jpg,512,384,paper,28,1,418,346
paper232.jpg,512,384,paper,22,66,438,384
paper233.jpg,512,384,paper,12,101,464,380
paper234.jpg,512,384,paper,78,6,437,333
paper235.jpg,512,384,paper,96,58,411,334
paper236.jpg,512,384,paper,4,1,303,384
paper236.jpg,512,384,paper,309,149,483,384
paper237.jpg,512,384,paper,2,1,457,384
paper238.jpg,512,384,paper,9,58,403,343
paper239.jpg,512,384,paper,68,43,374,313
paper24.jpg,512,384,paper,4,17,381,379
paper240.jpg,512,384,paper,163,68,393,257
paper240.jpg,512,384,paper,5,280,252,384
paper241.jpg,512,384,paper,35,104,479,347
paper242.jpg,512,384,paper,95,158,333,342
paper243.jpg,512,384,paper,107,37,373,346
paper244.jpg,512,384,paper,53,45,392,201
paper244.jpg,512,384,paper,47,187,366,351
paper245.jpg,512,384,paper,1,1,482,382
paper246.jpg,512,384,paper,5,1,374,384
paper247.jpg,512,384,paper,15,1,466,384
paper248.jpg,512,384,paper,55,13,480,327
paper249.jpg,512,384,paper,55,80,342,297
paper25.jpg,512,384,paper,1,3,469,295
paper250.jpg,512,384,paper,27,14,467,372
paper251.jpg,512,384,paper,83,48,326,344
paper252.jpg,512,384,paper,65,72,436,339
paper253.jpg,512,384,paper,53,75,444,331
paper254.jpg,512,384,paper,56,5,505,356
paper255.jpg,512,384,paper,44,4,466,383
paper256.jpg,512,384,paper,148,56,345,237
paper257.jpg,512,384,paper,72,104,427,384
paper258.jpg,512,384,paper,39,1,405,200
paper258.jpg,512,384,paper,58,208,475,376
paper259.jpg,512,384,paper,12,56,427,384
paper26.jpg,512,384,paper,64,20,269,384
paper26.jpg,512,384,paper,281,170,512,383
paper26.jpg,512,384,paper,242,1,512,163
paper260.jpg,512,384,paper,12,56,421,384
paper261.jpg,512,384,paper,58,82,386,315
paper262.jpg,512,384,paper,56,33,459,356
paper263.jpg,512,384,paper,74,2,450,371
paper264.jpg,512,384,paper,151,112,388,280
paper265.jpg,512,384,paper,11,3,451,357
paper266.jpg,512,384,paper,4,3,512,383
paper267.jpg,512,384,paper,52,1,415,384
paper268.jpg,512,384,paper,19,2,407,315
paper269.jpg,512,384,paper,7,3,498,384
paper27.jpg,512,384,paper,12,67,478,334
paper270.jpg,512,384,paper,32,14,491,379
paper271.jpg,512,384,paper,60,2,431,369
paper272.jpg,512,384,paper,34,74,381,313
paper273.jpg,512,384,paper,52,1,456,374
paper274.jpg,512,384,paper,119,101,405,293
paper275.jpg,512,384,paper,69,41,401,336
paper276.jpg,512,384,paper,86,57,357,331
paper277.jpg,512,384,paper,1,1,421,365
paper278.jpg,512,384,paper,119,72,388,343
paper279.jpg,512,384,paper,144,1,361,375
paper28.jpg,512,384,paper,5,19,506,358
paper280.jpg,512,384,paper,1,2,505,352
paper281.jpg,512,384,paper,88,9,455,384
paper282.jpg,512,384,paper,30,113,429,312
paper283.jpg,512,384,paper,2,22,512,383
paper284.jpg,512,384,paper,4,7,346,370
paper285.jpg,512,384,paper,28,37,478,358
paper286.jpg,512,384,paper,28,27,512,379
paper287.jpg,512,384,paper,77,10,385,384
paper288.jpg,512,384,paper,177,24,330,346
paper289.jpg,512,384,paper,1,1,512,341
paper29.jpg,512,384,paper,89,72,396,384
paper290.jpg,512,384,paper,1,3,493,352
paper291.jpg,512,384,paper,66,22,459,372
paper292.jpg,512,384,paper,5,126,512,382
paper293.jpg,512,384,paper,17,63,461,376
paper294.jpg,512,384,paper,55,79,392,314
paper295.jpg,512,384,paper,36,103,435,324
paper296.jpg,512,384,paper,45,136,360,244
paper297.jpg,512,384,paper,12,2,470,384
paper298.jpg,512,384,paper,1,3,494,357
paper299.jpg,512,384,paper,42,56,469,324
paper3.jpg,512,384,paper,74,8,387,316
paper30.jpg,512,384,paper,44,105,377,291
paper300.jpg,512,384,paper,75,21,465,363
paper301.jpg,512,384,paper,138,18,431,373
paper302.jpg,512,384,paper,20,85,440,335
paper303.jpg,512,384,paper,30,5,512,379
paper304.jpg,512,384,paper,69,103,394,270
paper305.jpg,512,384,paper,59,3,450,384
paper306.jpg,512,384,paper,7,77,408,384
paper307.jpg,512,384,paper,2,1,453,380
paper308.jpg,512,384,paper,28,2,477,384
paper309.jpg,512,384,paper,28,1,466,384
paper31.jpg,512,384,paper,3,3,436,342
paper310.jpg,512,384,paper,139,95,392,282
paper311.jpg,512,384,paper,20,38,463,384
paper312.jpg,512,384,paper,2,1,512,365
paper313.jpg,512,384,paper,1,5,483,384
paper314.jpg,512,384,paper,2,1,512,382
paper315.jpg,512,384,paper,80,24,430,373
paper316.jpg,512,384,paper,2,19,469,384
paper317.jpg,512,384,paper,158,103,308,271
paper318.jpg,512,384,paper,46,62,450,335
paper319.jpg,512,384,paper,1,2,452,365
paper32.jpg,512,384,paper,73,22,423,346
paper320.jpg,512,384,paper,134,45,512,383
paper321.jpg,512,384,paper,54,95,491,384
paper322.jpg,512,384,paper,52,79,507,384
paper323.jpg,512,384,paper,1,2,287,384
paper324.jpg,512,384,paper,43,87,440,281
paper325.jpg,512,384,paper,68,52,372,291
paper326.jpg,512,384,paper,12,4,512,379
paper327.jpg,512,384,paper,82,67,396,327
paper328.jpg,512,384,paper,8,156,509,384
paper329.jpg,512,384,paper,108,3,392,346
paper33.jpg,512,384,paper,107,3,428,384
paper330.jpg,512,384,paper,87,5,509,329
paper331.jpg,512,384,paper,63,37,409,333
paper332.jpg,512,384,paper,7,47,457,384
paper333.jpg,512,384,paper,89,37,462,297
paper334.jpg,512,384,paper,190,120,339,273
paper335.jpg,512,384,paper,1,3,512,371
paper336.jpg,512,384,paper,9,3,496,384
paper337.jpg,512,384,paper,46,74,432,357
paper338.jpg,512,384,paper,6,8,512,379
paper339.jpg,512,384,paper,30,31,383,384
paper34.jpg,512,384,paper,1,1,512,380
paper340.jpg,512,384,paper,86,1,495,384
paper341.jpg,512,384,paper,7,112,441,384
paper342.jpg,512,384,paper,3,1,465,384
paper343.jpg,512,384,paper,39,140,511,384
paper344.jpg,512,384,paper,95,73,504,381
paper345.jpg,512,384,paper,12,9,512,382
paper346.jpg,512,384,paper,121,56,420,358
paper347.jpg,512,384,paper,3,24,474,384
paper348.jpg,512,384,paper,28,128,430,341
paper349.jpg,512,384,paper,1,1,370,384
paper35.jpg,512,384,paper,33,3,512,375
paper350.jpg,512,384,paper,100,30,429,322
paper351.jpg,512,384,paper,2,1,492,367
paper352.jpg,512,384,paper,179,33,383,354
paper353.jpg,512,384,paper,2,1,447,384
paper354.jpg,512,384,paper,81,82,407,282
paper355.jpg,512,384,paper,28,174,512,383
paper356.jpg,512,384,paper,36,14,473,349
paper357.jpg,512,384,paper,56,12,434,333
paper358.jpg,512,384,paper,6,8,512,375
paper359.jpg,512,384,paper,93,42,384,336
paper36.jpg,512,384,paper,94,46,479,338
paper360.jpg,512,384,paper,5,3,512,372
paper361.jpg,512,384,paper,31,2,446,332
paper362.jpg,512,384,paper,148,1,512,384
paper363.jpg,512,384,paper,143,24,353,302
paper364.jpg,512,384,paper,80,16,444,384
paper365.jpg,512,384,paper,3,2,407,384
paper366.jpg,512,384,paper,16,34,499,326
paper367.jpg,512,384,paper,19,20,170,162
paper367.jpg,512,384,paper,193,47,408,259
paper367.jpg,512,384,paper,77,232,349,362
paper368.jpg,512,384,paper,112,76,383,344
paper369.jpg,512,384,paper,28,7,512,358
paper37.jpg,512,384,paper,9,95,460,384
paper370.jpg,512,384,paper,62,115,425,290
paper371.jpg,512,384,paper,4,71,467,384
paper372.jpg,512,384,paper,15,2,505,365
paper373.jpg,512,384,paper,84,63,306,332
paper374.jpg,512,384,paper,99,122,329,307
paper375.jpg,512,384,paper,21,3,478,384
paper376.jpg,512,384,paper,29,73,442,342
paper377.jpg,512,384,paper,59,71,394,267
paper378.jpg,512,384,paper,17,18,471,384
paper379.jpg,512,384,paper,27,14,512,383
paper38.jpg,512,384,paper,57,59,512,383
paper380.jpg,512,384,paper,5,5,491,384
paper381.jpg,512,384,paper,2,2,512,383
paper382.jpg,512,384,paper,2,179,481,269
paper383.jpg,512,384,paper,46,2,451,334
paper384.jpg,512,384,paper,6,62,453,297
paper385.jpg,512,384,paper,180,98,355,295
paper386.jpg,512,384,paper,128,1,512,366
paper387.jpg,512,384,paper,155,90,306,290
paper388.jpg,512,384,paper,79,137,464,373
paper388.jpg,512,384,paper,146,3,356,133
paper389.jpg,512,384,paper,45,102,470,311
paper39.jpg,512,384,paper,41,110,402,384
paper390.jpg,512,384,paper,38,3,512,381
paper391.jpg,512,384,paper,28,2,508,384
paper392.jpg,512,384,paper,3,3,455,384
paper393.jpg,512,384,paper,19,3,472,357
paper394.jpg,512,384,paper,55,68,393,303
paper395.jpg,512,384,paper,15,48,452,365
paper396.jpg,512,384,paper,13,16,464,384
paper397.jpg,512,384,paper,47,50,487,384
paper398.jpg,512,384,paper,88,3,360,353
paper399.jpg,512,384,paper,68,1,512,374
paper4.jpg,512,384,paper,70,13,457,362
paper40.jpg,512,384,paper,2,38,440,384
paper400.jpg,512,384,paper,55,60,470,360
paper401.jpg,512,384,paper,1,4,500,384
paper402.jpg,512,384,paper,23,97,345,352
paper402.jpg,512,384,paper,137,5,501,109
paper403.jpg,512,384,paper,67,61,443,373
paper404.jpg,512,384,paper,3,27,430,384
paper405.jpg,512,384,paper,46,3,483,384
paper406.jpg,512,384,paper,119,223,464,382
paper407.jpg,512,384,paper,7,1,474,373
paper408.jpg,512,384,paper,4,3,446,384
paper409.jpg,512,384,paper,2,2,512,215
paper41.jpg,512,384,paper,1,1,508,382
paper410.jpg,512,384,paper,1,1,395,384
paper411.jpg,512,384,paper,3,1,512,380
paper412.jpg,512,384,paper,7,80,508,350
paper413.jpg,512,384,paper,13,7,512,381
paper414.jpg,512,384,paper,44,53,495,384
paper415.jpg,512,384,paper,19,1,485,384
paper416.jpg,512,384,paper,34,1,462,384
paper417.jpg,512,384,paper,80,69,330,322
paper418.jpg,512,384,paper,2,2,415,332
paper419.jpg,512,384,paper,111,76,358,274
paper42.jpg,512,384,paper,10,9,486,384
paper420.jpg,512,384,paper,3,1,512,320
paper421.jpg,512,384,paper,83,114,363,291
paper422.jpg,512,384,paper,36,14,401,384
paper423.jpg,512,384,paper,2,1,377,348
paper424.jpg,512,384,paper,70,11,437,332
paper425.jpg,512,384,paper,4,82,449,367
paper426.jpg,512,384,paper,62,127,469,318
paper427.jpg,512,384,paper,80,30,441,357
paper428.jpg,512,384,paper,187,86,351,273
paper429.jpg,512,384,paper,10,6,447,376
paper43.jpg,512,384,paper,7,145,469,384
paper430.jpg,512,384,paper,3,3,505,384
paper431.jpg,512,384,paper,122,29,358,369
paper432.jpg,512,384,paper,5,43,509,348
paper433.jpg,512,384,paper,6,1,434,373
paper434.jpg,512,384,paper,3,2,485,301
paper435.jpg,512,384,paper,55,7,478,384
paper436.jpg,512,384,paper,9,10,512,380
paper437.jpg,512,384,paper,30,59,458,306
paper438.jpg,512,384,paper,105,35,389,339
paper439.jpg,512,384,paper,51,1,512,379
paper44.jpg,512,384,paper,55,2,430,384
paper440.jpg,512,384,paper,31,21,363,348
paper440.jpg,512,384,paper,362,4,496,352
paper441.jpg,512,384,paper,68,70,439,384
paper442.jpg,512,384,paper,9,126,391,384
paper443.jpg,512,384,paper,1,3,511,383
paper444.jpg,512,384,paper,47,8,423,346
paper445.jpg,512,384,paper,41,7,420,382
paper446.jpg,512,384,paper,101,65,370,384
paper447.jpg,512,384,paper,70,11,426,380
paper448.jpg,512,384,paper,15,95,496,384
paper449.jpg,512,384,paper,28,135,441,344
paper45.jpg,512,384,paper,59,71,434,319
paper450.jpg,512,384,paper,9,53,492,367
paper451.jpg,512,384,paper,2,1,511,384
paper452.jpg,512,384,paper,88,8,466,359
paper453.jpg,512,384,paper,36,19,479,316
paper454.jpg,512,384,paper,41,27,488,384
paper455.jpg,512,384,paper,1,1,512,382
paper456.jpg,512,384,paper,86,138,371,303
paper456.jpg,512,384,paper,322,52,421,147
paper457.jpg,512,384,paper,2,31,466,367
paper458.jpg,512,384,paper,1,1,492,384
paper459.jpg,512,384,paper,10,82,512,380
paper46.jpg,512,384,paper,38,4,469,384
paper460.jpg,512,384,paper,11,3,505,384
paper461.jpg,512,384,paper,3,6,302,384
paper462.jpg,512,384,paper,8,6,512,383
paper463.jpg,512,384,paper,39,6,512,381
paper464.jpg,512,384,paper,20,4,512,376
paper465.jpg,512,384,paper,132,44,336,384
paper466.jpg,512,384,paper,5,82,512,381
paper467.jpg,512,384,paper,52,115,398,384
paper468.jpg,512,384,paper,126,91,420,318
paper469.jpg,512,384,paper,95,19,430,357
paper47.jpg,512,384,paper,61,1,491,378
paper470.jpg,512,384,paper,2,1,413,332
paper471.jpg,512,384,paper,2,31,441,367
paper472.jpg,512,384,paper,4,32,507,384
paper48.jpg,512,384,paper,77,11,390,354
paper49.jpg,512,384,paper,7,1,492,384
paper5.jpg,512,384,paper,26,5,440,384
paper50.jpg,512,384,paper,45,38,448,346
paper51.jpg,512,384,paper,4,178,507,384
paper52.jpg,512,384,paper,104,71,364,256
paper53.jpg,512,384,paper,2,1,512,381
paper54.jpg,512,384,paper,70,121,453,313
paper55.jpg,512,384,paper,58,61,466,357
paper56.jpg,512,384,paper,2,3,466,384
paper57.jpg,512,384,paper,1,169,512,377
paper58.jpg,512,384,paper,53,50,377,310
paper59.jpg,512,384,paper,81,5,443,365
paper6.jpg,512,384,paper,118,9,512,382
paper60.jpg,512,384,paper,44,5,478,374
paper61.jpg,512,384,paper,77,6,512,377
paper62.jpg,512,384,paper,162,8,291,384
paper63.jpg,512,384,paper,11,12,488,344
paper64.jpg,512,384,paper,55,1,469,381
paper65.jpg,512,384,paper,37,35,439,346
paper66.jpg,512,384,paper,9,80,512,381
paper67.jpg,512,384,paper,25,2,487,271
paper68.jpg,512,384,paper,1,3,462,347
paper69.jpg,512,384,paper,85,41,478,384
paper7.jpg,512,384,paper,86,59,512,379
paper70.jpg,512,384,paper,88,23,363,344
paper71.jpg,512,384,paper,135,123,328,281
paper72.jpg,512,384,paper,51,15,445,363
paper73.jpg,512,384,paper,2,7,486,384
paper74.jpg,512,384,paper,9,6,455,351
paper75.jpg,512,384,paper,92,105,358,299
paper76.jpg,512,384,paper,24,3,440,384
paper77.jpg,512,384,paper,16,84,487,342
paper78.jpg,512,384,paper,84,10,373,382
paper79.jpg,512,384,paper,27,53,449,343
paper8.jpg,512,384,paper,3,1,320,384
paper80.jpg,512,384,paper,59,7,483,374
paper81.jpg,512,384,paper,4,1,509,384
paper82.jpg,512,384,paper,2,4,509,384
paper83.jpg,512,384,paper,6,3,512,382
paper84.jpg,512,384,paper,5,79,449,384
paper85.jpg,512,384,paper,36,95,512,377
paper86.jpg,512,384,paper,18,11,452,367
paper87.jpg,512,384,paper,23,87,457,350
paper88.jpg,512,384,paper,2,2,426,352
paper89.jpg,512,384,paper,33,64,419,383
paper9.jpg,512,384,paper,9,5,503,384
paper90.jpg,512,384,paper,4,8,506,384
paper91.jpg,512,384,paper,40,79,451,325
